0,1,2,3,4,5,6,7,8,9,,,,,,,
D,4257.08314,T,4316,cBag=4.76698603528159,,,,,,,,,,,,
D,4180.594034,T,4793,cBag=5.144170936687843,,,,,,,,,,,,
D,4239.145231,T,4647,cBag=4.86352408444761,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n54-k7.vrp,n,7,obj0Min,4553.476683,obj0Max,4763.773141,obj1Min,4852,obj1Max,5214,obj2Min,4.518106811,obj2Max,5.051654368
D,4553.476683,T,5214,cBag=5.051654367624887,,,,,,,,,,,,
D,4650.647083,T,4981,cBag=4.753850087747109,,,,,,,,,,,,
D,4716.354328,T,4974,cBag=4.518106810807147,,,,,,,,,,,,
D,4621.069885,T,4988,cBag=4.995912072617943,,,,,,,,,,,,
D,4763.773141,T,4852,cBag=4.7350694431292455,,,,,,,,,,,,
D,4713.442176,T,4963,cBag=4.75945102331563,,,,,,,,,,,,
D,4659.111026,T,4976,cBag=4.998977563588383,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n55-k9.vrp,n,14,obj0Min,3610.632338,obj0Max,4438.186034,obj1Min,4222,obj1Max,4887,obj2Min,3.781455077,obj2Max,4.464687709
D,4085.881257,T,4824,cBag=3.869902392199013,,,,,,,,,,,,
D,4085.352494,T,4825,cBag=3.8700670342826213,,,,,,,,,,,,
D,4155.904357,T,4412,cBag=3.7814550771870303,,,,,,,,,,,,
D,3915.856604,T,4887,cBag=3.8612100389445003,,,,,,,,,,,,
D,4018.828966,T,4854,cBag=3.867703204971209,,,,,,,,,,,,
D,4097.08844,T,4593,cBag=3.816399699051234,,,,,,,,,,,,
D,4438.186034,T,4364,cBag=4.3957899475785265,,,,,,,,,,,,
D,4142.245676,T,4578,cBag=4.014592066879232,,,,,,,,,,,,
D,3658.335969,T,4742,cBag=3.986204181565117,,,,,,,,,,,,
D,3727.260317,T,4428,cBag=4.116435586458706,,,,,,,,,,,,
D,3773.273399,T,4222,cBag=4.464687708767511,,,,,,,,,,,,
D,3610.632338,T,4505,cBag=4.118526798019429,,,,,,,,,,,,
D,3746.031916,T,4370,cBag=4.300698133741108,,,,,,,,,,,,
D,3739.456816,T,4599,cBag=3.963428423679977,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n60-k9.vrp,n,14,obj0Min,4796.973034,obj0Max,6419.226469,obj1Min,4435,obj1Max,6239,obj2Min,4.273580442,obj2Max,4.877834635
D,5986.681817,T,4828,cBag=4.779302500078191,,,,,,,,,,,,
D,6419.226469,T,4435,cBag=4.547707475185669,,,,,,,,,,,,
D,5871.940493,T,4957,cBag=4.794230443510706,,,,,,,,,,,,
D,5897.046273,T,5153,cBag=4.6472308974377246,,,,,,,,,,,,
D,5634.172531,T,5398,cBag=4.273580441686405,,,,,,,,,,,,
D,5790.309931,T,5342,cBag=4.6777638865672255,,,,,,,,,,,,
D,5020.83313,T,5772,cBag=4.672904072638342,,,,,,,,,,,,
D,5016.331436,T,5787,cBag=4.675887548825558,,,,,,,,,,,,
D,4796.973034,T,6007,cBag=4.698004638102129,,,,,,,,,,,,
D,5171.451747,T,5331,cBag=4.785596929355543,,,,,,,,,,,,
D,5025.620682,T,5346,cBag=4.3729766221821516,,,,,,,,,,,,
D,4998.436719,T,6239,cBag=4.584580333071556,,,,,,,,,,,,
D,5016.169377,T,6099,cBag=4.5533073789512395,,,,,,,,,,,,
D,4989.101815,T,5820,cBag=4.877834634889185,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n61-k9.vrp,n,20,obj0Min,3901.972865,obj0Max,4710.433823,obj1Min,4466,obj1Max,5519,obj2Min,3.816083823,obj2Max,4.772350012
D,3930.188226,T,5466,cBag=4.163877991473325,,,,,,,,,,,,
D,3957.937196,T,5373,cBag=4.146529550168941,,,,,,,,,,,,
D,4053.29716,T,4757,cBag=3.8346166866930695,,,,,,,,,,,,
D,4120.065416,T,4608,cBag=3.995082094510066,,,,,,,,,,,,
D,3901.972865,T,5519,cBag=4.172125226267793,,,,,,,,,,,,
D,3981.85731,T,5350,cBag=4.144494130297391,,,,,,,,,,,,
D,4253.412076,T,4538,cBag=4.182202500463637,,,,,,,,,,,,
D,4120.316369,T,4647,cBag=3.818618096233629,,,,,,,,,,,,
D,4102.661573,T,4686,cBag=4.0104083660993055,,,,,,,,,,,,
D,3966.921031,T,4857,cBag=4.772350012016609,,,,,,,,,,,,
D,4074.420768,T,4726,cBag=4.201025118459758,,,,,,,,,,,,
D,3966.076534,T,5310,cBag=4.689300513518933,,,,,,,,,,,,
D,4184.74838,T,4594,cBag=4.556401763271433,,,,,,,,,,,,
D,4028.980731,T,4775,cBag=3.835469768970863,,,,,,,,,,,,
D,4140.463102,T,4624,cBag=3.8160838225423723,,,,,,,,,,,,
D,4088.995121,T,4750,cBag=3.8377541572038614,,,,,,,,,,,,
D,3996.203327,T,4776,cBag=3.831362473742,,,,,,,,,,,,
D,4093.309396,T,4688,cBag=4.009623954008178,,,,,,,,,,,,
D,4207.739875,T,4466,cBag=4.53051476311318,,,,,,,,,,,,
D,4710.433823,T,4488,cBag=4.416633624072252,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n62-k8.vrp,n,6,obj0Min,5220.383273,obj0Max,6712.787391,obj1Min,5630,obj1Max,6477,obj2Min,5.115713958,obj2Max,5.419078913
D,6167.149139,T,6152,cBag=5.124087925348301,,,,,,,,,,,,
D,6172.806248,T,6118,cBag=5.1157139577212085,,,,,,,,,,,,
D,6712.787391,T,5630,cBag=5.292491302489854,,,,,,,,,,,,
D,5383.61738,T,6477,cBag=5.3114368806222885,,,,,,,,,,,,
D,5396.19517,T,5908,cBag=5.15819213495109,,,,,,,,,,,,
D,5220.383273,T,6147,cBag=5.419078912593431,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n63-k9.vrp,n,12,obj0Min,5993.888314,obj0Max,6585.524359,obj1Min,6463,obj1Max,7012,obj2Min,4.650659599,obj2Max,5.153502434
D,6388.441204,T,6650,cBag=5.0096765416762095,,,,,,,,,,,,
D,6323.080352,T,6463,cBag=5.145934021930622,,,,,,,,,,,,
D,6259.894233,T,6533,cBag=5.153502434392424,,,,,,,,,,,,
D,6155.781879,T,6999,cBag=4.870591614928049,,,,,,,,,,,,
D,6103.88441,T,7012,cBag=4.866614520071078,,,,,,,,,,,,
D,6310.552038,T,6749,cBag=4.834060238805292,,,,,,,,,,,,
D,5993.888314,T,6980,cBag=5.032399693847368,,,,,,,,,,,,
D,6352.072332,T,6668,cBag=4.821068113175283,,,,,,,,,,,,
D,6585.524359,T,6502,cBag=5.002183676972205,,,,,,,,,,,,
D,6212.03049,T,6838,cBag=4.653387820540705,,,,,,,,,,,,
D,6319.878887,T,6763,cBag=4.650659598796202,,,,,,,,,,,,
D,6195.811196,T,6936,cBag=5.049381340085459,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n63-k10.vrp,n,16,obj0Min,4786.199985,obj0Max,5294.275079,obj1Min,5133,obj1Max,6266,obj2Min,4.083900749,obj2Max,4.757543116
D,5111.679154,T,6019,cBag=4.2208867606950475,,,,,,,,,,,,
D,5221.504491,T,5928,cBag=4.2151459500762956,,,,,,,,,,,,
D,4980.947716,T,6122,cBag=4.578509530815651,,,,,,,,,,,,
D,4976.025932,T,6124,cBag=4.5783208520201875,,,,,,,,,,,,
D,4872.947568,T,6266,cBag=4.5958528599775015,,,,,,,,,,,,
D,4934.158941,T,6137,cBag=4.575854716902151,,,,,,,,,,,,
D,4786.199985,T,6058,cBag=4.716293345814455,,,,,,,,,,,,
D,4953.147163,T,6128,cBag=4.57630710091799,,,,,,,,,,,,
D,5288.333974,T,5172,cBag=4.2372693936829595,,,,,,,,,,,,
D,5294.275079,T,5133,cBag=4.757543116089621,,,,,,,,,,,,
D,5254.66238,T,5297,cBag=4.083900749450166,,,,,,,,,,,,
D,5111.477764,T,5294,cBag=4.24124774506181,,,,,,,,,,,,
D,4983.865339,T,5171,cBag=4.374798545784251,,,,,,,,,,,,
D,5148.102443,T,5142,cBag=4.38919311781982,,,,,,,,,,,,
D,5246.994204,T,5586,cBag=4.144955281017025,,,,,,,,,,,,
D,5194.343744,T,5284,cBag=4.249504525774484,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n64-k9.vrp,n,13,obj0Min,5310.749212,obj0Max,6449.083026,obj1Min,5813,obj1Max,6533,obj2Min,4.578406382,obj2Max,5.335259252
D,6088.032868,T,5940,cBag=5.335259251817914,,,,,,,,,,,,
D,5376.825743,T,6427,cBag=4.578406381961506,,,,,,,,,,,,
D,6413.403033,T,5870,cBag=4.7834530128302415,,,,,,,,,,,,
D,6449.083026,T,5813,cBag=4.774932445843365,,,,,,,,,,,,
D,6385.830084,T,6034,cBag=5.01172419794128,,,,,,,,,,,,
D,6174.650667,T,6103,cBag=4.805464773671093,,,,,,,,,,,,
D,6034.881346,T,6341,cBag=4.648916412168662,,,,,,,,,,,,
D,6103.556606,T,5953,cBag=5.147070899602191,,,,,,,,,,,,
D,6149.092748,T,6132,cBag=5.002174353240051,,,,,,,,,,,,
D,6208.646388,T,6073,cBag=4.996475975669727,,,,,,,,,,,,
D,5310.749212,T,6533,cBag=4.981082143673424,,,,,,,,,,,,
D,5324.589326,T,6431,cBag=4.765538857534433,,,,,,,,,,,,
D,5427.735897,T,6145,cBag=4.712317334874936,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n65-k9.vrp,n,7,obj0Min,4811.063501,obj0Max,5098.473555,obj1Min,5260,obj1Max,5881,obj2Min,4.167755309,obj2Max,5.241600127
D,5098.473555,T,5453,cBag=4.167755308922742,,,,,,,,,,,,
D,4874.143876,T,5881,cBag=4.609435385963347,,,,,,,,,,,,
D,4972.33062,T,5320,cBag=4.307597129528303,,,,,,,,,,,,
D,4968.233431,T,5318,cBag=5.241600127068302,,,,,,,,,,,,
D,4811.063501,T,5789,cBag=5.141042679097489,,,,,,,,,,,,
D,4901.617428,T,5683,cBag=5.12895010159991,,,,,,,,,,,,
D,5016.797425,T,5260,cBag=4.486847547057211,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n69-k9.vrp,n,15,obj0Min,5134.639569,obj0Max,5983.04035,obj1Min,5570,obj1Max,7177,obj2Min,4.570974352,obj2Max,6.087122545
D,5392.079718,T,6318,cBag=4.5709743515293555,,,,,,,,,,,,
D,5251.201168,T,6205,cBag=5.689219569962337,,,,,,,,,,,,
D,5508.688809,T,6115,cBag=5.897652769968279,,,,,,,,,,,,
D,5250.744768,T,6405,cBag=5.930576494486902,,,,,,,,,,,,
D,5374.40732,T,6184,cBag=4.730894267917042,,,,,,,,,,,,
D,5252.430474,T,6453,cBag=4.583590964984852,,,,,,,,,,,,
D,5134.639569,T,7177,cBag=5.126808082319445,,,,,,,,,,,,
D,5142.47525,T,6533,cBag=4.9754669873405435,,,,,,,,,,,,
D,5497.821137,T,6167,cBag=5.520290027295523,,,,,,,,,,,,
D,5584.13521,T,5911,cBag=4.695318129642589,,,,,,,,,,,,
D,5535.233662,T,6171,cBag=5.1382512880565825,,,,,,,,,,,,
D,5983.04035,T,5891,cBag=5.133983101678958,,,,,,,,,,,,
D,5893.539293,T,5899,cBag=4.9294012985913565,,,,,,,,,,,,
D,5890.255907,T,5570,cBag=5.239242533936285,,,,,,,,,,,,
D,5502.722654,T,6099,cBag=6.0871225450179045,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,A-n80-k10.vrp,n,4,obj0Min,7696.344947,obj0Max,8389.51312,obj1Min,8255,obj1Max,8620,obj2Min,5.425390295,obj2Max,5.580226152
D,7696.344947,T,8358,cBag=5.516000380919116,,,,,,,,,,,,
D,8139.467162,T,8492,cBag=5.42539029508453,,,,,,,,,,,,
D,8389.51312,T,8255,cBag=5.580226151837173,,,,,,,,,,,,
D,8059.450987,T,8620,cBag=5.442628201148075,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n31-k5.vrp,n,2,obj0Min,1431.053354,obj0Max,1759.258611,obj1Min,2031,obj1Max,2052,obj2Min,3.392799132,obj2Max,3.87386713
D,1431.053354,T,2052,cBag=3.3927991319857727,,,,,,,,,,,,
D,1759.258611,T,2031,cBag=3.873867129782156,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n34-k5.vrp,n,5,obj0Min,2199.560997,obj0Max,2588.510537,obj1Min,2686,obj1Max,2865,obj2Min,3.970128308,obj2Max,4.709366611
D,2588.510537,T,2686,cBag=4.3502313627900655,,,,,,,,,,,,
D,2387.18815,T,2864,cBag=4.376588651079242,,,,,,,,,,,,
D,2582.739668,T,2690,cBag=4.709366610852432,,,,,,,,,,,,
D,2515.796317,T,2858,cBag=4.406888772580009,,,,,,,,,,,,
D,2199.560997,T,2865,cBag=3.970128307847319,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n35-k5.vrp,n,14,obj0Min,2912.854348,obj0Max,4176.370355,obj1Min,3208,obj1Max,3888,obj2Min,4.64032727,obj2Max,5.561565123
D,4176.370355,T,3208,cBag=5.213353161515534,,,,,,,,,,,,
D,3236.731202,T,3469,cBag=5.081230093108319,,,,,,,,,,,,
D,3238.383462,T,3458,cBag=5.0766381351261884,,,,,,,,,,,,
D,3292.50442,T,3293,cBag=4.640327270238971,,,,,,,,,,,,
D,3280.447238,T,3307,cBag=5.018792509991903,,,,,,,,,,,,
D,3171.300607,T,3484,cBag=5.070577050515007,,,,,,,,,,,,
D,3007.002436,T,3502,cBag=5.034826739138829,,,,,,,,,,,,
D,3098.716393,T,3490,cBag=5.053889743770649,,,,,,,,,,,,
D,3192.950931,T,3354,cBag=5.392163063822706,,,,,,,,,,,,
D,2958.219656,T,3619,cBag=5.450598855321449,,,,,,,,,,,,
D,3279.31961,T,3501,cBag=4.731991749201023,,,,,,,,,,,,
D,2941.253991,T,3845,cBag=5.174203013613052,,,,,,,,,,,,
D,2912.854348,T,3888,cBag=5.561565122969343,,,,,,,,,,,,
D,2937.916762,T,3849,cBag=5.175140185758981,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n38-k6.vrp,n,4,obj0Min,2477.343753,obj0Max,2558.307243,obj1Min,2502,obj1Max,3863,obj2Min,3.526410054,obj2Max,4.637596131
D,2477.343753,T,3863,cBag=4.6375961310706195,,,,,,,,,,,,
D,2517.282144,T,3246,cBag=4.085394552328166,,,,,,,,,,,,
D,2525.931116,T,2502,cBag=3.7967459777805304,,,,,,,,,,,,
D,2558.307243,T,2611,cBag=3.526410053526915,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n39-k5.vrp,n,18,obj0Min,2095.448882,obj0Max,3281.208501,obj1Min,2457,obj1Max,3326,obj2Min,4.561137864,obj2Max,6.076744362
D,2109.519519,T,3326,cBag=5.427304053924926,,,,,,,,,,,,
D,2262.873108,T,3318,cBag=5.091718530950689,,,,,,,,,,,,
D,2095.448882,T,3123,cBag=6.076744361746294,,,,,,,,,,,,
D,2221.21897,T,3315,cBag=5.452005953313029,,,,,,,,,,,,
D,2231.170216,T,3151,cBag=5.38010662573336,,,,,,,,,,,,
D,2329.766003,T,3135,cBag=5.399051414477747,,,,,,,,,,,,
D,2278.121911,T,3312,cBag=5.0930460535069315,,,,,,,,,,,,
D,2468.713666,T,2842,cBag=4.930089770281507,,,,,,,,,,,,
D,2413.20589,T,2457,cBag=5.113057020721409,,,,,,,,,,,,
D,2383.766327,T,2900,cBag=4.5611378642343245,,,,,,,,,,,,
D,2367.445693,T,2891,cBag=4.92543442298509,,,,,,,,,,,,
D,3281.208501,T,2607,cBag=4.666594078719011,,,,,,,,,,,,
D,2336.551766,T,3266,cBag=5.087673992425419,,,,,,,,,,,,
D,2387.982817,T,2828,cBag=5.647713612659371,,,,,,,,,,,,
D,2339.098217,T,2927,cBag=5.306987480300969,,,,,,,,,,,,
D,2607.46472,T,2754,cBag=4.926984937034745,,,,,,,,,,,,
D,2466.906914,T,2851,cBag=4.933700247489545,,,,,,,,,,,,
D,2402.319775,T,2837,cBag=5.282889576460516,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n41-k6.vrp,n,8,obj0Min,2578.59586,obj0Max,2986.64609,obj1Min,3006,obj1Max,3896,obj2Min,3.946098047,obj2Max,5.087999498
D,2578.59586,T,3896,cBag=5.08799949834514,,,,,,,,,,,,
D,2605.752953,T,3418,cBag=4.924996640999915,,,,,,,,,,,,
D,2824.687642,T,3206,cBag=4.027669231236777,,,,,,,,,,,,
D,2707.042265,T,3081,cBag=4.2485431128655105,,,,,,,,,,,,
D,2771.579661,T,3508,cBag=4.123236014728433,,,,,,,,,,,,
D,2694.841399,T,3632,cBag=4.44038173489118,,,,,,,,,,,,
D,2986.64609,T,3700,cBag=3.9460980466934203,,,,,,,,,,,,
D,2826.674319,T,3006,cBag=3.957532443328106,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n43-k6.vrp,n,11,obj0Min,2576.188728,obj0Max,3147.762983,obj1Min,2975,obj1Max,3442,obj2Min,4.018433221,obj2Max,5.541643476
D,2832.510324,T,3071,cBag=4.018433220585171,,,,,,,,,,,,
D,2830.204099,T,3179,cBag=4.374153319633411,,,,,,,,,,,,
D,2690.741227,T,3442,cBag=4.129014824471569,,,,,,,,,,,,
D,2729.367081,T,3436,cBag=4.135385697568358,,,,,,,,,,,,
D,3147.762983,T,2975,cBag=4.996714527761006,,,,,,,,,,,,
D,2982.275688,T,2986,cBag=4.648994732188469,,,,,,,,,,,,
D,2741.259318,T,3371,cBag=4.113104299774261,,,,,,,,,,,,
D,2577.989325,T,3197,cBag=4.324423706473493,,,,,,,,,,,,
D,2594.839751,T,3078,cBag=5.541643475773818,,,,,,,,,,,,
D,2576.188728,T,3212,cBag=4.329777507138827,,,,,,,,,,,,
D,2614.475831,T,3186,cBag=4.9579533056458,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n44-k7.vrp,n,14,obj0Min,2824.87874,obj0Max,3495.01981,obj1Min,3428,obj1Max,4218,obj2Min,3.752509621,obj2Max,5.033568359
D,3368.033904,T,3554,cBag=4.02630260020034,,,,,,,,,,,,
D,3283.047035,T,3738,cBag=3.812350238854515,,,,,,,,,,,,
D,3321.351623,T,3589,cBag=4.284552480374807,,,,,,,,,,,,
D,3449.947904,T,3447,cBag=4.519569274256858,,,,,,,,,,,,
D,3495.01981,T,3428,cBag=5.033568358506068,,,,,,,,,,,,
D,3368.147952,T,3703,cBag=3.8169630426619254,,,,,,,,,,,,
D,3022.876902,T,3779,cBag=3.777654598285223,,,,,,,,,,,,
D,2931.176801,T,3802,cBag=4.023943347402087,,,,,,,,,,,,
D,2824.87874,T,4218,cBag=3.878488007100004,,,,,,,,,,,,
D,3088.370615,T,3759,cBag=3.783368739475005,,,,,,,,,,,,
D,3002.204316,T,3724,cBag=4.0125708345909565,,,,,,,,,,,,
D,2957.85213,T,3689,cBag=4.249405146947508,,,,,,,,,,,,
D,3117.92411,T,3586,cBag=4.502335602014698,,,,,,,,,,,,
D,2840.672369,T,3805,cBag=3.752509621121173,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n45-k5.vrp,n,16,obj0Min,2799.968394,obj0Max,3320.226721,obj1Min,2868,obj1Max,3968,obj2Min,4.585316873,obj2Max,6.059255186
D,3252.08597,T,3596,cBag=4.624884894124796,,,,,,,,,,,,
D,3320.226721,T,3570,cBag=4.630589560347638,,,,,,,,,,,,
D,2799.968394,T,3968,cBag=5.6814738725619565,,,,,,,,,,,,
D,3027.897438,T,3631,cBag=4.5853168729801626,,,,,,,,,,,,
D,3098.485508,T,3622,cBag=4.598606593515245,,,,,,,,,,,,
D,2861.838028,T,3313,cBag=4.751923969635537,,,,,,,,,,,,
D,3127.966651,T,2931,cBag=4.658790325491665,,,,,,,,,,,,
D,3044.124199,T,2977,cBag=4.994984632208431,,,,,,,,,,,,
D,3246.976643,T,2868,cBag=6.0113091917760215,,,,,,,,,,,,
D,3031.787504,T,3279,cBag=4.778845962807436,,,,,,,,,,,,
D,3083.028559,T,3252,cBag=4.780070661411099,,,,,,,,,,,,
D,3125.482116,T,2964,cBag=5.009221003206949,,,,,,,,,,,,
D,3235.70748,T,2880,cBag=5.338637397374786,,,,,,,,,,,,
D,2928.18821,T,3171,cBag=6.059255186326094,,,,,,,,,,,,
D,2987.891037,T,3296,cBag=5.450171299015654,,,,,,,,,,,,
D,3000.311577,T,3243,cBag=5.76879928914893,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n45-k6.vrp,n,10,obj0Min,2395.398811,obj0Max,2963.356044,obj1Min,2719,obj1Max,3596,obj2Min,3.613308344,obj2Max,3.934321839
D,2551.846015,T,3551,cBag=3.6431857834494648,,,,,,,,,,,,
D,2395.398811,T,3596,cBag=3.627469021706058,,,,,,,,,,,,
D,2442.781981,T,3567,cBag=3.6270363036471873,,,,,,,,,,,,
D,2562.467397,T,3503,cBag=3.6290687254472616,,,,,,,,,,,,
D,2461.15803,T,3180,cBag=3.7769518404244247,,,,,,,,,,,,
D,2963.356044,T,3242,cBag=3.6201227315824798,,,,,,,,,,,,
D,2911.782389,T,3252,cBag=3.6133083437908526,,,,,,,,,,,,
D,2856.616167,T,2949,cBag=3.7770677221982543,,,,,,,,,,,,
D,2681.168682,T,2993,cBag=3.7572579996330453,,,,,,,,,,,,
D,2643.74811,T,2719,cBag=3.934321839269579,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n50-k7.vrp,n,15,obj0Min,3019.423925,obj0Max,3617.819518,obj1Min,3672,obj1Max,4851,obj2Min,4.355252127,obj2Max,5.433366012
D,3231.768966,T,4261,cBag=4.443870228260528,,,,,,,,,,,,
D,3315.476332,T,4148,cBag=4.69213584703912,,,,,,,,,,,,
D,3338.983578,T,4096,cBag=4.410280917246364,,,,,,,,,,,,
D,3184.505583,T,4851,cBag=4.897844258203431,,,,,,,,,,,,
D,3133.475022,T,4113,cBag=4.914969749641117,,,,,,,,,,,,
D,3382.940931,T,4094,cBag=4.687363036010543,,,,,,,,,,,,
D,3530.510947,T,3781,cBag=4.612922464293154,,,,,,,,,,,,
D,3564.912984,T,3747,cBag=4.877659801470869,,,,,,,,,,,,
D,3437.476348,T,3799,cBag=4.600960152294825,,,,,,,,,,,,
D,3400.81582,T,3805,cBag=4.865181364359337,,,,,,,,,,,,
D,3595.812597,T,3742,cBag=5.151248068795389,,,,,,,,,,,,
D,3617.819518,T,3672,cBag=4.86319356914048,,,,,,,,,,,,
D,3591.013206,T,3781,cBag=4.355252126614915,,,,,,,,,,,,
D,3019.423925,T,4486,cBag=5.015554350055675,,,,,,,,,,,,
D,3055.725654,T,4097,cBag=5.4333660124185235,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n50-k8.vrp,n,7,obj0Min,3537.673565,obj0Max,4319.33614,obj1Min,4289,obj1Max,4743,obj2Min,3.880814424,obj2Max,4.225467626
D,3537.673565,T,4743,cBag=4.085044635467641,,,,,,,,,,,,
D,3563.407735,T,4424,cBag=4.225467625836244,,,,,,,,,,,,
D,3551.364736,T,4708,cBag=4.077700236808381,,,,,,,,,,,,
D,3966.447711,T,4522,cBag=4.09316242469577,,,,,,,,,,,,
D,4229.581492,T,4513,cBag=4.132600047001956,,,,,,,,,,,,
D,4319.33614,T,4289,cBag=4.0859351406891,,,,,,,,,,,,
D,4254.688904,T,4393,cBag=3.880814424122418,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n51-k7.vrp,n,17,obj0Min,3759.221464,obj0Max,5262.683591,obj1Min,4173,obj1Max,5611,obj2Min,4.278266053,obj2Max,5.439165124
D,3978.702228,T,4955,cBag=4.52705871439371,,,,,,,,,,,,
D,4108.37908,T,4808,cBag=4.506257825094933,,,,,,,,,,,,
D,3996.966369,T,4947,cBag=4.5278436626155525,,,,,,,,,,,,
D,3999.941047,T,4740,cBag=4.707592255113158,,,,,,,,,,,,
D,3759.221464,T,5611,cBag=5.160860981333114,,,,,,,,,,,,
D,3931.75344,T,5524,cBag=5.404700515403636,,,,,,,,,,,,
D,3974.667796,T,5069,cBag=4.559701947642666,,,,,,,,,,,,
D,4315.927753,T,4629,cBag=4.48942039045537,,,,,,,,,,,,
D,4461.443974,T,4512,cBag=5.439165124155323,,,,,,,,,,,,
D,4233.575239,T,4586,cBag=4.702526758639078,,,,,,,,,,,,
D,5217.222787,T,4793,cBag=4.451776412339438,,,,,,,,,,,,
D,5249.795995,T,4485,cBag=4.607055747714556,,,,,,,,,,,,
D,5262.683591,T,4173,cBag=4.278266052825201,,,,,,,,,,,,
D,5242.82984,T,4559,cBag=4.8672676772685515,,,,,,,,,,,,
D,4870.725017,T,4548,cBag=5.279933957508994,,,,,,,,,,,,
D,4349.015765,T,4562,cBag=5.19478778437396,,,,,,,,,,,,
D,4394.072839,T,4560,cBag=4.962144038235077,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n52-k7.vrp,n,7,obj0Min,2903.848774,obj0Max,3598.333325,obj1Min,3726,obj1Max,4365,obj2Min,4.436881694,obj2Max,5.454716372
D,2939.509302,T,4137,cBag=4.639146185445654,,,,,,,,,,,,
D,3069.916816,T,4068,cBag=5.182805721952053,,,,,,,,,,,,
D,2903.848774,T,4365,cBag=4.43688169406786,,,,,,,,,,,,
D,3147.671884,T,3726,cBag=4.543692426443185,,,,,,,,,,,,
D,3072.31196,T,4128,cBag=4.661816005412128,,,,,,,,,,,,
D,3107.334373,T,4050,cBag=5.45471637239527,,,,,,,,,,,,
D,3598.333325,T,3995,cBag=4.448853133796855,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,5,B-n56-k7.vrp,n,12,obj0Min,2998.102568,obj0Max,3164.928641,obj1Min,3494,obj1Max,4930,obj2Min,4.372956892,obj2Max,5.364899351
D,2998.102568,T,4930,cBag=5.364899351300213,,,,,,,,,,,,
D,3043.178961,T,4640,cBag=5.279305094787947,,,,,,,,,,,,
D,3053.590729,T,3813,cBag=5.01277616122739,,,,,,,,,,,,
D,3095.429248,T,3494,cBag=4.384683801913321,,,,,,,,,,,,
D,3054.258353,T,3592,cBag=4.408682187109883,,,,,,,,,,,,
D,3056.126614,T,3587,cBag=4.4074136587527475,,,,,,,,,,,,
D,3164.928641,T,4257,cBag=4.37937768010336,,,,,,,,,,,,
D,3020.843099,T,4866,cBag=5.082205588682748,,,,,,,,,,,,
D,3119.64622,T,4265,cBag=4.373374363262763,,,,,,,,,,,,
D,3036.226144,T,4691,cBag=4.762075420121659,,,,,,,,,,,,
D,3047.217876,T,4062,cBag=5.092409888732397,,,,,,,,,,,,
D,3103.773038,T,4273,cBag=4.37295689199213,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
